Company Name,Scrip Name,URL,Sector,Identifier
Apcotex Ind,AI58,https://www.moneycontrol.com/india/stockpricequote/rubber/apcotexindustries/AI58,rubber,apcotexindustries
Apex Capital An,AHFL541133,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/apexcapitalandfinance/AHFL541133,financetermlendinginstitutions,apexcapitalandfinance
Apis India,AI65,https://www.moneycontrol.com/india/stockpricequote/apisindia/apisindia/AI65,apisindia,apisindia
Aplab,A02,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/aplab/A02,telecommunicationsequipment,aplab
APM Industries,APM,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/apmindustries/APM,textilesspinningsyntheticblended,apmindustries
Apollo Micro Sy,AMS,https://www.moneycontrol.com/india/stockpricequote/apollomicrosy/apollomicrosystems/AMS,apollomicrosy,apollomicrosystems
Apollo Steel,ATS,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/apollotubessteelindustries/ATS,steelmediumsmall,apollotubessteelindustries
Apollo Tyres,AT14,https://www.moneycontrol.com/india/stockpricequote/tyres/apollotyres/AT14,tyres,apollotyres
Apple Credit,ACC03,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/applecreditcorporation/ACC03,financeleasinghirepurchase,applecreditcorporation
APR,APR,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/apr/APR,textilesmanmade,apr
APS-Star Ind,APS,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/apsstarindustries/APS,textilesmachinery,apsstarindustries
Aptus Ind,AI66,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aptusindustries/AI66,computerssoftware,aptusindustries
Aqualand India,AIL02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aqualandindia/AIL02,financeinvestments,aqualandindia
Arambhan,CBC,https://www.moneycontrol.com/india/stockpricequote/hotels/arambhanhospitality/CBC,hotels,arambhanhospitality
Aravali Sec,ASF01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aravalisecuritiesfinance/ASF01,financeinvestments,aravalisecuritiesfinance
ARCFIN-RE,AFR01,https://www.moneycontrol.com/india/stockpricequote/arcfinre/arcfinancere/AFR01,arcfinre,arcfinancere
Archidply Decor,ADL,https://www.moneycontrol.com/india/stockpricequote/archidplydecor/archidplydecor/ADL,archidplydecor,archidplydecor
Archit Nuwood,ANI01,https://www.moneycontrol.com/india/stockpricequote/trading/architnuwoodindustries/ANI01,trading,architnuwoodindustries
Arco Leasing,ALL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arcoleasing/ALL,financeinvestments,arcoleasing
Ardi Investment,AIT02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ardiinvestmentstradingcompany/AIT02,financeinvestments,ardiinvestmentstradingcompany
Arham Fiscal,AF24,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arhamfiscal/AF24,financeinvestments,arhamfiscal
Arhat Ind,AI35,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/arhatindustries/AI35,textilesprocessing,arhatindustries
Arihant Academy,AA18,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/arihantacademy/AA18,educationalinstitutions,arihantacademy
Arihant Classic,ACF04,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/arihantclassicfinance/ACF04,financeleasinghirepurchase,arihantclassicfinance
Arihant Enter,AE08,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/arihantenterprises/AE08,steelspongeiron,arihantenterprises
Arihant Institu,AI78,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arihantinstitute/AI78,miscellaneous,arihantinstitute
Arihant Thermo,AT07,https://www.moneycontrol.com/india/stockpricequote/plastics/arihantthermoware/AT07,plastics,arihantthermoware
Aris Int,AI69,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arisinternational/AI69,miscellaneous,arisinternational
Arkade Develop,ADL02,https://www.moneycontrol.com/india/stockpricequote/constructionrealestate/arkadedevelopers/ADL02,constructionrealestate,arkadedevelopers
ARM Polymers,ARM,https://www.moneycontrol.com/india/stockpricequote/packaging/armpolymers/ARM,packaging,armpolymers
Arman Holdings,AH9,https://www.moneycontrol.com/india/stockpricequote/armanholdings/armanholdings/AH9,armanholdings,armanholdings
Aro Granite,AGI01,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01,ceramicsgranite,arograniteindustries
Arora Fibres,AF13,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/arorafibres/AF13,textilesmanmade,arorafibres
Arrow Greentech,ACP,https://www.moneycontrol.com/india/stockpricequote/plastics/arrowgreentech/ACP,plastics,arrowgreentech
Arshiya,AI60,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/arshiya/AI60,transportlogistics,arshiya
Artech Power,APP02,https://www.moneycontrol.com/india/stockpricequote/electricequipment/artechpowerproducts/APP02,electricequipment,artechpowerproducts
Artemis Elect,AE22,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/artemiselectricalsprojects/AE22,consumergoodselectronic,artemiselectricalsprojects
Artificial Elec,DAS,https://www.moneycontrol.com/india/stockpricequote/artificialelec/artificialelectronicsintelligentmaterial/DAS,artificialelec,artificialelectronicsintelligentmaterial
Arun Mantex,AM05,https://www.moneycontrol.com/india/stockpricequote/packaging/arunmantex/AM05,packaging,arunmantex
Aruna Hotels,AH06,https://www.moneycontrol.com/india/stockpricequote/hotels/arunahotels/AH06,hotels,arunahotels
Arunjyoti Bio,CP02,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/arunjyotibioventures/CP02,foodprocessing,arunjyotibioventures
Arvee Lab,AL18,https://www.moneycontrol.com/india/stockpricequote/arveelab/arveelaboratories/AL18,arveelab,arveelaboratories
Arvind Fas-RE,AFR,https://www.moneycontrol.com/india/stockpricequote/arvindfasre/arvindfashionsre/AFR,arvindfasre,arvindfashionsre
Arvind Polycot,AP15,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/arvindpolycot/AP15,textilescompositemills,arvindpolycot
Arvind Rashayan,ARU,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/arvindrashayanaudyog/ARU,breweriesdistilleries,arvindrashayanaudyog
ARVINDF-RE,ARVIN19079,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arvindfre/ARVIN19079,miscellaneous,arvindfre
Aryan Finefab,AF14,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/aryanfinefab/AF14,textilescompositemills,aryanfinefab
AS SBL,ARYAN54217,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aryansharestockbrokerslt/ARYAN54217,miscellaneous,aryansharestockbrokerslt
Asahi Infra,AIA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asahiinfrastructureandprojects/AIA,constructioncontractinghousing,asahiinfrastructureandprojects
ascaps,RGI02,https://www.moneycontrol.com/india/stockpricequote/ascaps/ascapssdpocdpcsdpsd/RGI02,ascaps,ascapssdpocdpcsdpsd
Ascent Exim,ACF02,https://www.moneycontrol.com/india/stockpricequote/trading/ascenteximindia/ACF02,trading,ascenteximindia
Aseem Global,AG02,https://www.moneycontrol.com/india/stockpricequote/trading/aseemglobal/AG02,trading,aseemglobal
Ashapura Logist,ALL04,https://www.moneycontrol.com/india/stockpricequote/logistics/ashapuralogistics/ALL04,logistics,ashapuralogistics
Ashari Agencies,AA10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ashariagencies/AA10,miscellaneous,ashariagencies
Ashiana Agro,AAI04,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashianaagroindustries/AAI04,edibleoilssolventextraction,ashianaagroindustries
Ashika Credit,ACC07,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ashikacreditcapital/ACC07,financegeneral,ashikacreditcapital
Ashirwad Steel,ASI,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/ashirwadsteelindustries/ASI,steelspongeiron,ashirwadsteelindustries
Ashnisha Indust,ASHNI54170,https://www.moneycontrol.com/india/stockpricequote/ashnishaindust/ashnishaindustrieslimited/ASHNI54170,ashnishaindust,ashnishaindustrieslimited
Ashok Fashions,AF16,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/ashokfashions/AF16,textileshosieryknitwear,ashokfashions
Ashoka Buildcon,AB,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB,constructioncontractingcivil,ashokabuildcon
Ashoka Refinery,AR,https://www.moneycontrol.com/india/stockpricequote/ashokarefinery/ashokarefineries/AR,ashokarefinery,ashokarefineries
Asia Capital,AC28,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asiacapital/AC28,miscellaneous,asiacapital
Asia Pack,AP16,https://www.moneycontrol.com/india/stockpricequote/packaging/asiapack/AP16,packaging,asiapack
Asiacorp Sec,AS09,https://www.moneycontrol.com/india/stockpricequote/printingstationery/asiacorpsecurities/AS09,printingstationery,asiacorpsecurities
Asian Alloys,AA05,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/asianalloys/AA05,steelmediumsmall,asianalloys
Asian Closures,ACL,https://www.moneycontrol.com/india/stockpricequote/packaging/asianclosures/ACL,packaging,asianclosures
Asian Electroni,AE11,https://www.moneycontrol.com/india/stockpricequote/electricals/asianelectronics/AE11,electricals,asianelectronics
Asian Films,AFP02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/asianfilmsproductiondistribution/AFP02,mediaentertainment,asianfilmsproductiondistribution
Asian Granito,AGI04,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04,ceramicsgranite,asiangranitoindia
Asian Hotels,AH,https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelsnorth/AH,hotels,asianhotelsnorth
Asian Lakto Ind,ALI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asianlaktoindustries/ALI03,foodprocessing,asianlaktoindustries
Asian Star,AS15,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15,diamondcuttingjewellerypreciousmetals,asianstar
Asian Tractors,ATL01,https://www.moneycontrol.com/india/stockpricequote/autotractors/asiantractors/ATL01,autotractors,asiantractors
ASIANP-RE,APE02,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/asianpetroproductsexportsre/APE02,specialitychemicals,asianpetroproductsexportsre
Asiatic Propert,APL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asiaticproperties/APL,constructioncontractinghousing,asiaticproperties
Asit C Mehta,ACM05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asitcmehtafinancialservices/ACM05,miscellaneous,asitcmehtafinancialservices
Aslo Steel,AS10,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aslosteel/AS10,steelmediumsmall,aslosteel
ASMTEC-RE,ATR01,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/asmtechnologiesre/ATR01,itservicesconsulting,asmtechnologiesre
Aspire Innova,AIAL,https://www.moneycontrol.com/india/stockpricequote/logistics/aspireinnovativeadvertising/AIAL,logistics,aspireinnovativeadvertising
Assam,ASSAM54291,https://www.moneycontrol.com/india/stockpricequote/assam/assamentradelimited/ASSAM54291,assam,assamentradelimited
Assambrook,A05,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assambrook/A05,plantationsteacoffee,assambrook
Assoc Marmo,AMG,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedmarmogranites/AMG,ceramicsgranite,associatedmarmogranites
Associated Cera,ACL03,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedceramics/ACL03,ceramicsgranite,associatedceramics
Astal Lab,MIE,https://www.moneycontrol.com/india/stockpricequote/astallab/astallaboratories/MIE,astallab,astallaboratories
Astra Microwave,AMP01,https://www.moneycontrol.com/india/stockpricequote/astramicrowave/astramicrowaveproducts/AMP01,astramicrowave,astramicrowaveproducts
Astron Drugs,ADI03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrondrugsindustries/ADI03,pharmaceuticals,astrondrugsindustries
Asya Infosoft,SHF,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/asyainfosoft/SHF,computerssoftware,asyainfosoft
Atam Valves,AV02,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/atamvalves/AV02,engineeringindustrialequipments,atamvalves
ATC Energies,AES02,https://www.moneycontrol.com/india/stockpricequote/batteries/atcenergiessystem/AES02,batteries,atcenergiessystem
Atharv Ent,AE14,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/AE14,financeleasinghirepurchase,atharventerprises
Athena Global,VJIL,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/athenaglobaltechnologies/VJIL,computerssoftwaremediumsmall,athenaglobaltechnologies
Atlanta Infra,KS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atlantainfrastructurefinance/KS,financeinvestments,atlantainfrastructurefinance
Atlas Copco,ACI,https://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI,compressors,atlascopcoindia
Atlas Soya,ASP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/atlassoyaproducts/ASP,pesticidesagrochemicals,atlassoyaproducts
ATN Int,AI50,https://www.moneycontrol.com/india/stockpricequote/atnint/atninternational/AI50,atnint,atninternational
Atul Auto,AA08,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/atulauto/AA08,auto23wheelers,atulauto
ATV Projects,ATV,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/atvprojectsindia/ATV,engineeringheavy,atvprojectsindia
Aurangabad Dist,AD05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aurangabaddistillery/AD05,miscellaneous,aurangabaddistillery
Aurionpro Solut,PS12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12,computerssoftwaremediumsmall,aurionprosolutions
Aurobindo Pharm,AP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP,pharmaceuticals,aurobindopharma
Auromed Ltd,AL09,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/auromed/AL09,pharmaceuticals,auromed
Aurum Soft,JS05,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aurumsoftsystems/JS05,computerssoftware,aurumsoftsystems
Ausom Enterp,CE06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ausomenterprise/CE06,financeinvestments,ausomenterprise
Authum Inv-RE,AII02,https://www.moneycontrol.com/india/stockpricequote/authuminvre/authuminvestmentinfrastructurere/AII02,authuminvre,authuminvestmentinfrastructurere
Auto Products,AP23,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autoproducts/AP23,autoancillaries,autoproducts
Autoline Ind,AI59,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autolineindustries/AI59,autoancillaries,autolineindustries
Automotive Axle,AA06,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/automotiveaxles/AA06,autoancillaries,automotiveaxles
Autoriders Intl,AIL01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/autoridersinternational/AIL01,transportlogistics,autoridersinternational
Avalon Tech,AT27,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/avalontechnologies/AT27,electronicscomponents,avalontechnologies
Avanti Feeds,AF21,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21,aquaculture,avantifeeds
Aveer Foods,AF33,https://www.moneycontrol.com/india/stockpricequote/aveerfoods/aveerfoods/AF33,aveerfoods,aveerfoods
Avery India,AI33,https://www.moneycontrol.com/india/stockpricequote/engineering/averyindia/AI33,engineering,averyindia
AVI Export,AVI,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/aviexportindia/AVI,foodprocessing,aviexportindia
AVI Polymers,AVI04,https://www.moneycontrol.com/india/stockpricequote/avipolymers/avipolymers/AVI04,avipolymers,avipolymers
Aviva Ind,AI55,https://www.moneycontrol.com/india/stockpricequote/trading/avivaindustries/AI55,trading,avivaindustries
Avon Mercantile,AML,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/avonmercantile/AML,financeinvestments,avonmercantile
AVP Infracon,AIL07,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/avpinfracon/AIL07,constructioninfrastructure,avpinfracon
AVSL Industries,AI75,https://www.moneycontrol.com/india/stockpricequote/avslindustries/avslindustries/AI75,avslindustries,avslindustries
Awas Ayogen Vit,AAV,https://www.moneycontrol.com/india/stockpricequote/financehousing/awasayogenvittnigam/AAV,financehousing,awasayogenvittnigam
Axis Bank,AB16,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/axisbank/AB16,banksprivatesector,axisbank
AXIS NI IT ETF,ATE04,https://www.moneycontrol.com/india/stockpricequote/axisniitetf/axisniftyitetf/ATE04,axisniitetf,axisniftyitetf
Axis NiftyBank,ANB,https://www.moneycontrol.com/india/stockpricequote/axisniftybank/axisniftybanketf/ANB,axisniftybank,axisniftybanketf
